"year","ctry","variable","pubdate","value"
"2023",182,"NGDP_RPCH","2023-06-01",2.7
"2024",182,"NGDP_RPCH","2023-06-01",2.4
"2025",182,"NGDP_RPCH","2023-06-01",2.3
"2024",182,"NGDP_RPCH","2024-06-01",2
"2025",182,"NGDP_RPCH","2024-06-01",2.3
"2026",182,"NGDP_RPCH","2024-06-01",2.2
"2025",182,"NGDP_RPCH","2025-06-01",1.57977696017382
"2026",182,"NGDP_RPCH","2025-06-01",2.22332495817525
"2027",182,"NGDP_RPCH","2025-06-01",1.67151401530705
"2016",961,"PCPIPCH","2016-12-01",-0.1
"2017",961,"PCPIPCH","2016-12-01",1.4
"2018",961,"PCPIPCH","2016-12-01",1.4
"2019",961,"PCPIPCH","2016-12-01",1.6
"2017",961,"PCPIPCH","2017-12-01",1.5
"2018",961,"PCPIPCH","2017-12-01",1.4
"2019",961,"PCPIPCH","2017-12-01",2
"2020",961,"PCPIPCH","2017-12-01",2.2
"2018",961,"PCPIPCH","2018-12-01",2
"2019",961,"PCPIPCH","2018-12-01",2.2
"2020",961,"PCPIPCH","2018-12-01",2.3
"2021",961,"PCPIPCH","2018-12-01",2.2
"2019",961,"PCPIPCH","2019-12-01",1.7
"2020",961,"PCPIPCH","2019-12-01",2
"2021",961,"PCPIPCH","2019-12-01",2
"2022",961,"PCPIPCH","2019-12-01",2
"2020",961,"PCPIPCH","2020-12-01",-0.2
"2021",961,"PCPIPCH","2020-12-01",0.9
"2022",961,"PCPIPCH","2020-12-01",1.3
"2023",961,"PCPIPCH","2020-12-01",1.6
"2021",961,"PCPIPCH","2021-12-01",2
"2022",961,"PCPIPCH","2021-12-01",3.8
"2023",961,"PCPIPCH","2021-12-01",1.8
"2024",961,"PCPIPCH","2021-12-01",2
"2022",961,"PCPIPCH","2022-12-01",9.3
"2023",961,"PCPIPCH","2022-12-01",6.8
"2024",961,"PCPIPCH","2022-12-01",4.2
"2025",961,"PCPIPCH","2022-12-01",2.3
"2023",961,"PCPIPCH","2023-12-01",7.2
"2024",961,"PCPIPCH","2023-12-01",3
"2025",961,"PCPIPCH","2023-12-01",3.1
"2026",961,"PCPIPCH","2023-12-01",2.1
"2024",961,"PCPIPCH","2024-12-01",2
"2025",961,"PCPIPCH","2024-12-01",2.2
"2026",961,"PCPIPCH","2024-12-01",2.2
"2027",961,"PCPIPCH","2024-12-01",2.1
"2025",961,"PCPIPCH","2025-12-01",2.48300671910744
"2026",961,"PCPIPCH","2025-12-01",2.34096371725745
"2027",961,"PCPIPCH","2025-12-01",2.20117214722846
"2028",961,"PCPIPCH","2025-12-01",1.97260936721479
"2016",961,"PCPIPCH","2016-06-01",-0.2
"2017",961,"PCPIPCH","2016-06-01",1.4
"2018",961,"PCPIPCH","2016-06-01",1.5
"2017",961,"PCPIPCH","2017-06-01",1.7
"2018",961,"PCPIPCH","2017-06-01",1.6
"2019",961,"PCPIPCH","2017-06-01",2.1
"2018",961,"PCPIPCH","2018-06-01",2
"2019",961,"PCPIPCH","2018-06-01",2.2
"2020",961,"PCPIPCH","2018-06-01",2.3
"2019",961,"PCPIPCH","2019-06-01",1.7
"2020",961,"PCPIPCH","2019-06-01",2
"2021",961,"PCPIPCH","2019-06-01",2
"2020",961,"PCPIPCH","2020-06-01",0
"2021",961,"PCPIPCH","2020-06-01",1.3
"2022",961,"PCPIPCH","2020-06-01",1.5
"2021",961,"PCPIPCH","2021-06-01",1.3
"2022",961,"PCPIPCH","2021-06-01",1.6
"2023",961,"PCPIPCH","2021-06-01",1.7
"2024",961,"PCPIPCH","2021-06-01",NA
"2022",961,"PCPIPCH","2022-06-01",9
"2023",961,"PCPIPCH","2022-06-01",4.5
"2024",961,"PCPIPCH","2022-06-01",2.3
"2023",961,"PCPIPCH","2023-06-01",7.5
"2024",961,"PCPIPCH","2023-06-01",3.6
"2025",961,"PCPIPCH","2023-06-01",2.6
"2024",961,"PCPIPCH","2024-06-01",2.4
"2025",961,"PCPIPCH","2024-06-01",3
"2026",961,"PCPIPCH","2024-06-01",2.3
"2025",961,"PCPIPCH","2025-06-01",2.53970529773269
"2026",961,"PCPIPCH","2025-06-01",2.21235385655232
"2027",961,"PCPIPCH","2025-06-01",1.91002295703149
"2016",961,"LUR","2016-12-01",8.1
"2017",961,"LUR","2016-12-01",7.4
"2018",961,"LUR","2016-12-01",6.8
"2019",961,"LUR","2016-12-01",6.2
"2017",961,"LUR","2017-12-01",6.7
"2018",961,"LUR","2017-12-01",6
"2019",961,"LUR","2017-12-01",5.5
"2020",961,"LUR","2017-12-01",5.2
"2018",961,"LUR","2018-12-01",5.3
"2019",961,"LUR","2018-12-01",4.9
"2020",961,"LUR","2018-12-01",4.6
"2021",961,"LUR","2018-12-01",4.5
"2019",961,"LUR","2019-12-01",4.2
"2020",961,"LUR","2019-12-01",4
"2021",961,"LUR","2019-12-01",3.9
"2022",961,"LUR","2019-12-01",3.8
"2020",961,"LUR","2020-12-01",5.4
"2021",961,"LUR","2020-12-01",5.6
"2022",961,"LUR","2020-12-01",4.8
"2023",961,"LUR","2020-12-01",4.3
"2021",961,"LUR","2021-12-01",4.8
"2022",961,"LUR","2021-12-01",4.2
"2023",961,"LUR","2021-12-01",3.9
"2024",961,"LUR","2021-12-01",3.7
"2022",961,"LUR","2022-12-01",4.3
"2023",961,"LUR","2022-12-01",4.3
"2024",961,"LUR","2022-12-01",4.1
"2025",961,"LUR","2022-12-01",3.9
"2023",961,"LUR","2023-12-01",3.7
"2024",961,"LUR","2023-12-01",3.5
"2025",961,"LUR","2023-12-01",3.5
"2026",961,"LUR","2023-12-01",3.4
"2024",961,"LUR","2024-12-01",3.5
"2025",961,"LUR","2024-12-01",3.4
"2026",961,"LUR","2024-12-01",3.4
"2027",961,"LUR","2024-12-01",3.4
"2025",961,"LUR","2025-12-01",3.725
"2026",961,"LUR","2025-12-01",3.55
"2027",961,"LUR","2025-12-01",3.5
"2028",961,"LUR","2025-12-01",3.5
"2016",961,"LUR","2016-06-01",8.6
"2017",961,"LUR","2016-06-01",8
"2018",961,"LUR","2016-06-01",7.4
"2017",961,"LUR","2017-06-01",7.3
"2018",961,"LUR","2017-06-01",6.4
"2019",961,"LUR","2017-06-01",6
"2018",961,"LUR","2018-06-01",5.3
"2019",961,"LUR","2018-06-01",4.8
"2020",961,"LUR","2018-06-01",4.5
"2019",961,"LUR","2019-06-01",4.3
"2020",961,"LUR","2019-06-01",4.1
"2021",961,"LUR","2019-06-01",4
"2020",961,"LUR","2020-06-01",6
"2021",961,"LUR","2020-06-01",5.5
"2022",961,"LUR","2020-06-01",4.6
"2021",961,"LUR","2021-06-01",4.9
"2022",961,"LUR","2021-06-01",4.7
"2023",961,"LUR","2021-06-01",4.3
"2024",961,"LUR","2021-06-01",NA
"2022",961,"LUR","2022-06-01",4.2
"2023",961,"LUR","2022-06-01",3.9
"2024",961,"LUR","2022-06-01",3.7
"2023",961,"LUR","2023-06-01",3.8
"2024",961,"LUR","2023-06-01",3.7
"2025",961,"LUR","2023-06-01",3.7
"2024",961,"LUR","2024-06-01",3.5
"2025",961,"LUR","2024-06-01",3.5
"2026",961,"LUR","2024-06-01",3.4
"2025",961,"LUR","2025-06-01",3.5
"2026",961,"LUR","2025-06-01",3.4
"2027",961,"LUR","2025-06-01",3.4
"2016",961,"NGDP_RPCH","2016-12-01",2.2
"2017",961,"NGDP_RPCH","2016-12-01",2.5
"2018",961,"NGDP_RPCH","2016-12-01",2.6
"2019",961,"NGDP_RPCH","2016-12-01",2.5
"2017",961,"NGDP_RPCH","2017-12-01",4.7
"2018",961,"NGDP_RPCH","2017-12-01",4.2
"2019",961,"NGDP_RPCH","2017-12-01",3.6
"2020",961,"NGDP_RPCH","2017-12-01",3.4
"2018",961,"NGDP_RPCH","2018-12-01",4.2
"2019",961,"NGDP_RPCH","2018-12-01",3.4
"2020",961,"NGDP_RPCH","2018-12-01",3
"2021",961,"NGDP_RPCH","2018-12-01",2.9
"2019",961,"NGDP_RPCH","2019-12-01",2.6
"2020",961,"NGDP_RPCH","2019-12-01",2.5
"2021",961,"NGDP_RPCH","2019-12-01",2.7
"2022",961,"NGDP_RPCH","2019-12-01",2.7
"2020",961,"NGDP_RPCH","2020-12-01",-7.6
"2021",961,"NGDP_RPCH","2020-12-01",3.1
"2022",961,"NGDP_RPCH","2020-12-01",4.5
"2023",961,"NGDP_RPCH","2020-12-01",3.1
"2021",961,"NGDP_RPCH","2021-12-01",6.7
"2022",961,"NGDP_RPCH","2021-12-01",4
"2023",961,"NGDP_RPCH","2021-12-01",3.3
"2024",961,"NGDP_RPCH","2021-12-01",2.6
"2022",961,"NGDP_RPCH","2022-12-01",5
"2023",961,"NGDP_RPCH","2022-12-01",0.8
"2024",961,"NGDP_RPCH","2022-12-01",2.4
"2025",961,"NGDP_RPCH","2022-12-01",2.3
"2023",961,"NGDP_RPCH","2023-12-01",1.3
"2024",961,"NGDP_RPCH","2023-12-01",2.2
"2025",961,"NGDP_RPCH","2023-12-01",2.3
"2026",961,"NGDP_RPCH","2023-12-01",2.5
"2024",961,"NGDP_RPCH","2024-12-01",1.4
"2025",961,"NGDP_RPCH","2024-12-01",2.2
"2026",961,"NGDP_RPCH","2024-12-01",2.8
"2027",961,"NGDP_RPCH","2024-12-01",2.4
"2025",961,"NGDP_RPCH","2025-12-01",1.02859000055369
"2026",961,"NGDP_RPCH","2025-12-01",2.18966798121578
"2027",961,"NGDP_RPCH","2025-12-01",2.37031999680537
"2028",961,"NGDP_RPCH","2025-12-01",2.09575138970983
"2016",961,"NGDP_RPCH","2016-06-01",1.9
"2017",961,"NGDP_RPCH","2016-06-01",2.5
"2018",961,"NGDP_RPCH","2016-06-01",2.6
"2017",961,"NGDP_RPCH","2017-06-01",3.5
"2018",961,"NGDP_RPCH","2017-06-01",3.1
"2019",961,"NGDP_RPCH","2017-06-01",3
"2018",961,"NGDP_RPCH","2018-06-01",4.6
"2019",961,"NGDP_RPCH","2018-06-01",3.9
"2020",961,"NGDP_RPCH","2018-06-01",3.4
"2019",961,"NGDP_RPCH","2019-06-01",3.2
"2020",961,"NGDP_RPCH","2019-06-01",2.9
"2021",961,"NGDP_RPCH","2019-06-01",2.9
"2020",961,"NGDP_RPCH","2020-06-01",-6.5
"2021",961,"NGDP_RPCH","2020-06-01",4.9
"2022",961,"NGDP_RPCH","2020-06-01",3.6
"2021",961,"NGDP_RPCH","2021-06-01",5.2
"2022",961,"NGDP_RPCH","2021-06-01",4.8
"2023",961,"NGDP_RPCH","2021-06-01",3.1
"2022",961,"NGDP_RPCH","2022-06-01",5.8
"2023",961,"NGDP_RPCH","2022-06-01",2.4
"2024",961,"NGDP_RPCH","2022-06-01",2.5
"2023",961,"NGDP_RPCH","2023-06-01",2
"2024",961,"NGDP_RPCH","2023-06-01",2.2
"2025",961,"NGDP_RPCH","2023-06-01",2.2
"2024",961,"NGDP_RPCH","2024-06-01",2.5
"2025",961,"NGDP_RPCH","2024-06-01",2.6
"2026",961,"NGDP_RPCH","2024-06-01",2.8
"2025",961,"NGDP_RPCH","2025-06-01",1.25066718298663
"2026",961,"NGDP_RPCH","2025-06-01",2.35085222155405
"2027",961,"NGDP_RPCH","2025-06-01",2.35081518337179
"2009",936,"PCPIPCH","2009-12-01",0.9
"2010",936,"PCPIPCH","2009-12-01",1.2
"2011",936,"PCPIPCH","2009-12-01",2.5
"2010",936,"PCPIPCH","2010-12-01",0.7
"2011",936,"PCPIPCH","2010-12-01",3.9
"2012",936,"PCPIPCH","2010-12-01",2.6
"2011",936,"PCPIPCH","2011-12-01",4
"2012",936,"PCPIPCH","2011-12-01",2.8
"2013",936,"PCPIPCH","2011-12-01",1.9
"2012",936,"PCPIPCH","2012-12-01",3.8
"2013",936,"PCPIPCH","2012-12-01",2.3
"2014",936,"PCPIPCH","2012-12-01",1.9
"2013",936,"PCPIPCH","2013-12-01",1.5
"2014",936,"PCPIPCH","2013-12-01",1.3
"2015",936,"PCPIPCH","2013-12-01",1.8
"2014",936,"PCPIPCH","2014-12-01",-0.1
"2015",936,"PCPIPCH","2014-12-01",0.5
"2016",936,"PCPIPCH","2014-12-01",1.8
"2015",936,"PCPIPCH","2015-12-01",-0.3
"2016",936,"PCPIPCH","2015-12-01",0.7
"2017",936,"PCPIPCH","2015-12-01",1.7
"2016",936,"PCPIPCH","2016-12-01",-0.5
"2017",936,"PCPIPCH","2016-12-01",1.2
"2018",936,"PCPIPCH","2016-12-01",1.8
"2019",936,"PCPIPCH","2016-12-01",1.9
"2017",936,"PCPIPCH","2017-12-01",1.4
"2018",936,"PCPIPCH","2017-12-01",2.4
"2019",936,"PCPIPCH","2017-12-01",2
"2020",936,"PCPIPCH","2017-12-01",2.3
"2018",936,"PCPIPCH","2018-12-01",2.6
"2019",936,"PCPIPCH","2018-12-01",2.9
"2020",936,"PCPIPCH","2018-12-01",2.4
"2021",936,"PCPIPCH","2018-12-01",2.6
"2019",936,"PCPIPCH","2019-12-01",2.7
"2020",936,"PCPIPCH","2019-12-01",2.5
"2021",936,"PCPIPCH","2019-12-01",2.1
"2022",936,"PCPIPCH","2019-12-01",1.7
"2020",936,"PCPIPCH","2020-12-01",2
"2021",936,"PCPIPCH","2020-12-01",0.6
"2022",936,"PCPIPCH","2020-12-01",1.8
"2023",936,"PCPIPCH","2020-12-01",1.9
"2021",936,"PCPIPCH","2021-12-01",2.8
"2022",936,"PCPIPCH","2021-12-01",5.7
"2023",936,"PCPIPCH","2021-12-01",2.4
"2024",936,"PCPIPCH","2021-12-01",1.9
"2022",936,"PCPIPCH","2022-12-01",12.2
"2023",936,"PCPIPCH","2022-12-01",11.9
"2024",936,"PCPIPCH","2022-12-01",7
"2025",936,"PCPIPCH","2022-12-01",3.2
"2023",936,"PCPIPCH","2023-12-01",11
"2024",936,"PCPIPCH","2023-12-01",4.7
"2025",936,"PCPIPCH","2023-12-01",4
"2026",936,"PCPIPCH","2023-12-01",1.9
"2024",936,"PCPIPCH","2024-12-01",3.2
"2025",936,"PCPIPCH","2024-12-01",5
"2026",936,"PCPIPCH","2024-12-01",3.6
"2027",936,"PCPIPCH","2024-12-01",2.6
"2025",936,"PCPIPCH","2025-12-01",4.23695270026425
"2026",936,"PCPIPCH","2025-12-01",3.39343175418119
"2027",936,"PCPIPCH","2025-12-01",2.49244132242832
"2028",936,"PCPIPCH","2025-12-01",2.51057269578048
"2009",936,"PCPIPCH","2009-06-01",1.3
"2010",936,"PCPIPCH","2009-06-01",1.8
"2011",936,"PCPIPCH","2009-06-01",2.5
"2010",936,"PCPIPCH","2010-06-01",0.8
"2011",936,"PCPIPCH","2010-06-01",2.7
"2012",936,"PCPIPCH","2010-06-01",2.8
"2011",936,"PCPIPCH","2011-06-01",4.1
"2012",936,"PCPIPCH","2011-06-01",3.3
"2013",936,"PCPIPCH","2011-06-01",2.5
"2012",936,"PCPIPCH","2012-06-01",3.5
"2013",936,"PCPIPCH","2012-06-01",1.7
"2014",936,"PCPIPCH","2012-06-01",1.9
"2013",936,"PCPIPCH","2013-06-01",1.7
"2014",936,"PCPIPCH","2013-06-01",1.6
"2015",936,"PCPIPCH","2013-06-01",2
"2014",936,"PCPIPCH","2014-06-01",0.1
"2015",936,"PCPIPCH","2014-06-01",1.6
"2016",936,"PCPIPCH","2014-06-01",1.9
"2015",936,"PCPIPCH","2015-06-01",-0.1
"2016",936,"PCPIPCH","2015-06-01",1.6
"2017",936,"PCPIPCH","2015-06-01",2.2
"2016",936,"PCPIPCH","2016-06-01",-0.3
"2017",936,"PCPIPCH","2016-06-01",1.2
"2018",936,"PCPIPCH","2016-06-01",1.8
"2017",936,"PCPIPCH","2017-06-01",1.2
"2018",936,"PCPIPCH","2017-06-01",1.9
"2019",936,"PCPIPCH","2017-06-01",2
"2018",936,"PCPIPCH","2018-06-01",2.6
"2019",936,"PCPIPCH","2018-06-01",2.3
"2020",936,"PCPIPCH","2018-06-01",2.4
"2019",936,"PCPIPCH","2019-06-01",2.6
"2020",936,"PCPIPCH","2019-06-01",2.5
"2021",936,"PCPIPCH","2019-06-01",2.3
"2020",936,"PCPIPCH","2020-06-01",1.9
"2021",936,"PCPIPCH","2020-06-01",0.8
"2022",936,"PCPIPCH","2020-06-01",1.3
"2021",936,"PCPIPCH","2021-06-01",1.7
"2022",936,"PCPIPCH","2021-06-01",2.5
"2023",936,"PCPIPCH","2021-06-01",2
"2024",936,"PCPIPCH","2021-06-01",NA
"2022",936,"PCPIPCH","2022-06-01",10.4
"2023",936,"PCPIPCH","2022-06-01",11.1
"2024",936,"PCPIPCH","2022-06-01",2.3
"2023",936,"PCPIPCH","2023-06-01",11
"2024",936,"PCPIPCH","2023-06-01",6.2
"2025",936,"PCPIPCH","2023-06-01",3.7
"2024",936,"PCPIPCH","2024-06-01",2.8
"2025",936,"PCPIPCH","2024-06-01",3.5
"2026",936,"PCPIPCH","2024-06-01",3.4
"2025",936,"PCPIPCH","2025-06-01",3.94242074995053
"2026",936,"PCPIPCH","2025-06-01",2.34973006730657
"2027",936,"PCPIPCH","2025-06-01",3.1478159037952
"2009",936,"LUR","2009-12-01",11.5
"2010",936,"LUR","2009-12-01",12.6
"2011",936,"LUR","2009-12-01",12.5
"2010",936,"LUR","2010-12-01",14.3
"2011",936,"LUR","2010-12-01",14.2
"2012",936,"LUR","2010-12-01",13.9
"2011",936,"LUR","2011-12-01",13.2
"2012",936,"LUR","2011-12-01",12.9
"2013",936,"LUR","2011-12-01",12.3
"2012",936,"LUR","2012-12-01",14
"2013",936,"LUR","2012-12-01",14.5
"2014",936,"LUR","2012-12-01",14.1
"2013",936,"LUR","2013-12-01",14.2
"2014",936,"LUR","2013-12-01",13.7
"2015",936,"LUR","2013-12-01",13.1
"2014",936,"LUR","2014-12-01",13.3
"2015",936,"LUR","2014-12-01",12.6
"2016",936,"LUR","2014-12-01",11.9
"2015",936,"LUR","2015-12-01",11.5
"2016",936,"LUR","2015-12-01",10.4
"2017",936,"LUR","2015-12-01",9.5
"2016",936,"LUR","2016-12-01",9.8
"2017",936,"LUR","2016-12-01",9
"2018",936,"LUR","2016-12-01",8.3
"2019",936,"LUR","2016-12-01",7.7
"2017",936,"LUR","2017-12-01",8.2
"2018",936,"LUR","2017-12-01",7.5
"2019",936,"LUR","2017-12-01",6.8
"2020",936,"LUR","2017-12-01",6.2
"2018",936,"LUR","2018-12-01",6.6
"2019",936,"LUR","2018-12-01",6
"2020",936,"LUR","2018-12-01",5.6
"2021",936,"LUR","2018-12-01",5.5
"2019",936,"LUR","2019-12-01",5.9
"2020",936,"LUR","2019-12-01",6.2
"2021",936,"LUR","2019-12-01",6.3
"2022",936,"LUR","2019-12-01",6.4
"2020",936,"LUR","2020-12-01",6.8
"2021",936,"LUR","2020-12-01",7.9
"2022",936,"LUR","2020-12-01",7.3
"2023",936,"LUR","2020-12-01",6.5
"2021",936,"LUR","2021-12-01",6.9
"2022",936,"LUR","2021-12-01",6.4
"2023",936,"LUR","2021-12-01",5.6
"2024",936,"LUR","2021-12-01",5.4
"2022",936,"LUR","2022-12-01",6.2
"2023",936,"LUR","2022-12-01",6.5
"2024",936,"LUR","2022-12-01",6.1
"2025",936,"LUR","2022-12-01",5.7
"2023",936,"LUR","2023-12-01",5.8
"2024",936,"LUR","2023-12-01",5.4
"2025",936,"LUR","2023-12-01",5.2
"2026",936,"LUR","2023-12-01",5.2
"2024",936,"LUR","2024-12-01",5.3
"2025",936,"LUR","2024-12-01",5.4
"2026",936,"LUR","2024-12-01",5.8
"2027",936,"LUR","2024-12-01",5.7
"2025",936,"LUR","2025-12-01",5.413727014375
"2026",936,"LUR","2025-12-01",6.120040974725
"2027",936,"LUR","2025-12-01",6.502153593975
"2028",936,"LUR","2025-12-01",6.3135861082
"2009",936,"LUR","2009-06-01",11.5
"2010",936,"LUR","2009-06-01",12
"2011",936,"LUR","2009-06-01",12.1
"2010",936,"LUR","2010-06-01",14.7
"2011",936,"LUR","2010-06-01",14.3
"2012",936,"LUR","2010-06-01",14
"2011",936,"LUR","2011-06-01",13.2
"2012",936,"LUR","2011-06-01",12.4
"2013",936,"LUR","2011-06-01",11.5
"2012",936,"LUR","2012-06-01",13.9
"2013",936,"LUR","2012-06-01",13.4
"2014",936,"LUR","2012-06-01",12.4
"2013",936,"LUR","2013-06-01",14.4
"2014",936,"LUR","2013-06-01",14.1
"2015",936,"LUR","2013-06-01",13.5
"2014",936,"LUR","2014-06-01",13.5
"2015",936,"LUR","2014-06-01",12.8
"2016",936,"LUR","2014-06-01",12
"2015",936,"LUR","2015-06-01",11.8
"2016",936,"LUR","2015-06-01",10.8
"2017",936,"LUR","2015-06-01",10
"2016",936,"LUR","2016-06-01",10
"2017",936,"LUR","2016-06-01",9.2
"2018",936,"LUR","2016-06-01",8.5
"2017",936,"LUR","2017-06-01",8.4
"2018",936,"LUR","2017-06-01",7.7
"2019",936,"LUR","2017-06-01",7.1
"2018",936,"LUR","2018-06-01",7
"2019",936,"LUR","2018-06-01",6.5
"2020",936,"LUR","2018-06-01",5.9
"2019",936,"LUR","2019-06-01",5.9
"2020",936,"LUR","2019-06-01",5.9
"2021",936,"LUR","2019-06-01",6.1
"2020",936,"LUR","2020-06-01",7.4
"2021",936,"LUR","2020-06-01",8.5
"2022",936,"LUR","2020-06-01",8
"2021",936,"LUR","2021-06-01",7.1
"2022",936,"LUR","2021-06-01",6.8
"2023",936,"LUR","2021-06-01",6.2
"2022",936,"LUR","2022-06-01",6.5
"2023",936,"LUR","2022-06-01",6.5
"2024",936,"LUR","2022-06-01",6.5
"2023",936,"LUR","2023-06-01",6.1
"2024",936,"LUR","2023-06-01",5.4
"2025",936,"LUR","2023-06-01",5
"2024",936,"LUR","2024-06-01",5.5
"2025",936,"LUR","2024-06-01",5.2
"2026",936,"LUR","2024-06-01",5.2
"2025",936,"LUR","2025-06-01",5.311882955975
"2026",936,"LUR","2025-06-01",5.8673257095
"2027",936,"LUR","2025-06-01",6.03305895525
"2009",936,"NGDP_RPCH","2009-12-01",-4.8
"2010",936,"NGDP_RPCH","2009-12-01",3.1
"2011",936,"NGDP_RPCH","2009-12-01",4.3
"2010",936,"NGDP_RPCH","2010-12-01",4.2
"2011",936,"NGDP_RPCH","2010-12-01",3
"2012",936,"NGDP_RPCH","2010-12-01",4
"2011",936,"NGDP_RPCH","2011-12-01",3.1
"2012",936,"NGDP_RPCH","2011-12-01",2.3
"2013",936,"NGDP_RPCH","2011-12-01",3.5
"2012",936,"NGDP_RPCH","2012-12-01",2.4
"2013",936,"NGDP_RPCH","2012-12-01",1.6
"2014",936,"NGDP_RPCH","2012-12-01",3.5
"2013",936,"NGDP_RPCH","2013-12-01",0.9
"2014",936,"NGDP_RPCH","2013-12-01",2.2
"2015",936,"NGDP_RPCH","2013-12-01",3.1
"2014",936,"NGDP_RPCH","2014-12-01",2.3
"2015",936,"NGDP_RPCH","2014-12-01",2.6
"2016",936,"NGDP_RPCH","2014-12-01",3.3
"2015",936,"NGDP_RPCH","2015-12-01",3.3
"2016",936,"NGDP_RPCH","2015-12-01",3.1
"2017",936,"NGDP_RPCH","2015-12-01",3.2
"2016",936,"NGDP_RPCH","2016-12-01",3.3
"2017",936,"NGDP_RPCH","2016-12-01",3.1
"2018",936,"NGDP_RPCH","2016-12-01",4.2
"2019",936,"NGDP_RPCH","2016-12-01",4.6
"2017",936,"NGDP_RPCH","2017-12-01",3.4
"2018",936,"NGDP_RPCH","2017-12-01",4.3
"2019",936,"NGDP_RPCH","2017-12-01",4.7
"2020",936,"NGDP_RPCH","2017-12-01",3.8
"2018",936,"NGDP_RPCH","2018-12-01",4.3
"2019",936,"NGDP_RPCH","2018-12-01",4.3
"2020",936,"NGDP_RPCH","2018-12-01",4
"2021",936,"NGDP_RPCH","2018-12-01",3.1
"2019",936,"NGDP_RPCH","2019-12-01",2.3
"2020",936,"NGDP_RPCH","2019-12-01",2.2
"2021",936,"NGDP_RPCH","2019-12-01",2.5
"2022",936,"NGDP_RPCH","2019-12-01",2.6
"2020",936,"NGDP_RPCH","2020-12-01",-5.7
"2021",936,"NGDP_RPCH","2020-12-01",5.6
"2022",936,"NGDP_RPCH","2020-12-01",4.8
"2023",936,"NGDP_RPCH","2020-12-01",3.7
"2021",936,"NGDP_RPCH","2021-12-01",3.1
"2022",936,"NGDP_RPCH","2021-12-01",5.8
"2023",936,"NGDP_RPCH","2021-12-01",5.6
"2024",936,"NGDP_RPCH","2021-12-01",2.7
"2022",936,"NGDP_RPCH","2022-12-01",1.5
"2023",936,"NGDP_RPCH","2022-12-01",1.1
"2024",936,"NGDP_RPCH","2022-12-01",3.2
"2025",936,"NGDP_RPCH","2022-12-01",2.7
"2023",936,"NGDP_RPCH","2023-12-01",1.2
"2024",936,"NGDP_RPCH","2023-12-01",2.3
"2025",936,"NGDP_RPCH","2023-12-01",3.2
"2026",936,"NGDP_RPCH","2023-12-01",2.4
"2024",936,"NGDP_RPCH","2024-12-01",2.1
"2025",936,"NGDP_RPCH","2024-12-01",2.1
"2026",936,"NGDP_RPCH","2024-12-01",1.8
"2027",936,"NGDP_RPCH","2024-12-01",2.3
"2025",936,"NGDP_RPCH","2025-12-01",0.821228095165094
"2026",936,"NGDP_RPCH","2025-12-01",0.621208950332552
"2027",936,"NGDP_RPCH","2025-12-01",2.30911539682848
"2028",936,"NGDP_RPCH","2025-12-01",2.51316300772824
"2009",936,"NGDP_RPCH","2009-06-01",-4.2
"2010",936,"NGDP_RPCH","2009-06-01",2.4
"2011",936,"NGDP_RPCH","2009-06-01",4.1
"2010",936,"NGDP_RPCH","2010-06-01",3.7
"2011",936,"NGDP_RPCH","2010-06-01",4.3
"2012",936,"NGDP_RPCH","2010-06-01",4.4
"2011",936,"NGDP_RPCH","2011-06-01",3.6
"2012",936,"NGDP_RPCH","2011-06-01",4.7
"2013",936,"NGDP_RPCH","2011-06-01",5.3
"2012",936,"NGDP_RPCH","2012-06-01",2.5
"2013",936,"NGDP_RPCH","2012-06-01",3.1
"2014",936,"NGDP_RPCH","2012-06-01",4.3
"2013",936,"NGDP_RPCH","2013-06-01",0.6
"2014",936,"NGDP_RPCH","2013-06-01",2.3
"2015",936,"NGDP_RPCH","2013-06-01",3.3
"2014",936,"NGDP_RPCH","2014-06-01",2.4
"2015",936,"NGDP_RPCH","2014-06-01",3.2
"2016",936,"NGDP_RPCH","2014-06-01",3.5
"2015",936,"NGDP_RPCH","2015-06-01",3.2
"2016",936,"NGDP_RPCH","2015-06-01",3.8
"2017",936,"NGDP_RPCH","2015-06-01",3.5
"2016",936,"NGDP_RPCH","2016-06-01",3.3
"2017",936,"NGDP_RPCH","2016-06-01",3.5
"2018",936,"NGDP_RPCH","2016-06-01",4.2
"2017",936,"NGDP_RPCH","2017-06-01",3.2
"2018",936,"NGDP_RPCH","2017-06-01",4.2
"2019",936,"NGDP_RPCH","2017-06-01",4.6
"2018",936,"NGDP_RPCH","2018-06-01",4
"2019",936,"NGDP_RPCH","2018-06-01",4.8
"2020",936,"NGDP_RPCH","2018-06-01",4
"2019",936,"NGDP_RPCH","2019-06-01",3.3
"2020",936,"NGDP_RPCH","2019-06-01",3.2
"2021",936,"NGDP_RPCH","2019-06-01",2.8
"2020",936,"NGDP_RPCH","2020-06-01",-10.3
"2021",936,"NGDP_RPCH","2020-06-01",8.4
"2022",936,"NGDP_RPCH","2020-06-01",4.5
"2021",936,"NGDP_RPCH","2021-06-01",4.5
"2022",936,"NGDP_RPCH","2021-06-01",5.9
"2023",936,"NGDP_RPCH","2021-06-01",3.8
"2022",936,"NGDP_RPCH","2022-06-01",1.4
"2023",936,"NGDP_RPCH","2022-06-01",1.9
"2024",936,"NGDP_RPCH","2022-06-01",3.5
"2023",936,"NGDP_RPCH","2023-06-01",1.4
